LEI,Period,ItemKey,StageKey,QuartersInYTD,Amount,Quarterly
549300NYKK9MWM7GGW15,202409,2520120,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520121,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520122,0,3,-663.0,-663.0
549300NYKK9MWM7GGW15,202409,2520123,0,3,-867.408481,-867.408481
549300NYKK9MWM7GGW15,202409,2520124,0,3,5.639202,5.639202
549300NYKK9MWM7GGW15,202409,2520125,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520126,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520127,0,3,5.639202,5.639202
549300NYKK9MWM7GGW15,202409,2520128,0,3,7864.391529,7864.391529
549300NYKK9MWM7GGW15,202409,2520129,0,3,7878.539975,7878.539975
549300NYKK9MWM7GGW15,202409,2520130,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520131,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520132,0,3,-14.148446,-14.148446
549300NYKK9MWM7GGW15,202409,2520133,0,3,54688.86685,54688.86685
549300NYKK9MWM7GGW15,202409,2520134,0,3,9867.890743,9867.890743
549300NYKK9MWM7GGW15,202409,2520135,0,3,9882.046404,9882.046404
549300NYKK9MWM7GGW15,202409,2520136,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520137,0,3,-14.155661,-14.155661
549300NYKK9MWM7GGW15,202409,2520138,0,3,328457.894585,328457.894585
549300NYKK9MWM7GGW15,202409,2520139,0,3,5.639202,5.639202
549300NYKK9MWM7GGW15,202409,2520140,0,3,0.142559,0.142559
549300NYKK9MWM7GGW15,202409,2520141,0,3,0.166502,0.166502
549300NYKK9MWM7GGW15,202409,2520142,0,3,0.196545,0.196545
549300NYKK9MWM7GGW15,202409,2520143,0,3,46818.836119,46818.836119
549300NYKK9MWM7GGW15,202409,2520146,0,3,0.142544,0.142544
549300NYKK9MWM7GGW15,202409,2520147,0,3,5.639202,5.639202
549300NYKK9MWM7GGW15,202409,2520148,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520149,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520150,0,3,5.639202,5.639202
549300NYKK9MWM7GGW15,202409,2520151,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520152,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520153,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520154,0,3,,
549300NYKK9MWM7GGW15,202409,2520155,0,3,,
549300NYKK9MWM7GGW15,202409,2520156,0,3,,
549300NYKK9MWM7GGW15,202409,2520157,0,3,,
549300NYKK9MWM7GGW15,202409,2520201,0,3,256042.125481,256042.125481
549300NYKK9MWM7GGW15,202409,2520202,0,3,28037.244972,28037.244972
549300NYKK9MWM7GGW15,202409,2520203,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520204,0,3,187652.792953,187652.792953
549300NYKK9MWM7GGW15,202409,2520205,0,3,10459.88186,10459.88186
549300NYKK9MWM7GGW15,202409,2520206,0,3,13268.044393,13268.044393
549300NYKK9MWM7GGW15,202409,2520207,0,3,556.19935,556.19935
549300NYKK9MWM7GGW15,202409,2520208,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520209,0,3,2632.065721,2632.065721
549300NYKK9MWM7GGW15,202409,2520210,0,3,12996.063182,12996.063182
549300NYKK9MWM7GGW15,202409,2520211,0,3,4368.132912,4368.132912
549300NYKK9MWM7GGW15,202409,2520212,0,3,8627.93027,8627.93027
549300NYKK9MWM7GGW15,202409,2520213,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520214,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520215,0,3,38500.000001,38500.000001
549300NYKK9MWM7GGW15,202409,2520216,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520217,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520218,0,3,38500.000001,38500.000001
549300NYKK9MWM7GGW15,202409,2520219,0,3,4463.396456,4463.396456
549300NYKK9MWM7GGW15,202409,2520220,0,3,328457.894585,328457.894585
549300NYKK9MWM7GGW15,202409,2520301,0,3,74087.645,24385.456
549300NYKK9MWM7GGW15,202409,2520302,0,3,2291.39,783.365
549300NYKK9MWM7GGW15,202409,2520303,0,3,27624.437,9318.113
549300NYKK9MWM7GGW15,202409,2520304,0,3,62973.948,20800.584
549300NYKK9MWM7GGW15,202409,2520305,0,3,15877.842,5360.399
549300NYKK9MWM7GGW15,202409,2520306,0,3,4692.875,1629.456
549300NYKK9MWM7GGW15,202409,2520307,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520308,0,3,135.481,105.961
549300NYKK9MWM7GGW15,202409,2520309,0,3,3006.508,1008.733
549300NYKK9MWM7GGW15,202409,2520310,0,3,-23.588,-31.553
549300NYKK9MWM7GGW15,202409,2520311,0,3,2970.35,1369.465
549300NYKK9MWM7GGW15,202409,2520312,0,3,-86.285,-179.382
549300NYKK9MWM7GGW15,202409,2520313,0,3,35.327,41.592
549300NYKK9MWM7GGW15,202409,2520314,0,3,-50.943,-82.522
549300NYKK9MWM7GGW15,202409,2520315,0,3,-17.213,-17.634
549300NYKK9MWM7GGW15,202409,2520316,0,3,17083.334,5799.532
549300NYKK9MWM7GGW15,202409,2520317,0,3,7908.051,2650.843
549300NYKK9MWM7GGW15,202409,2520318,0,3,499.938,168.535
549300NYKK9MWM7GGW15,202409,2520319,0,3,142.118,34.421
549300NYKK9MWM7GGW15,202409,2520320,0,3,0.133,-16.529
549300NYKK9MWM7GGW15,202409,2520321,0,3,141.985,50.95
549300NYKK9MWM7GGW15,202409,2520322,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520323,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520324,0,3,888.416,352.465
549300NYKK9MWM7GGW15,202409,2520325,0,3,-4.992,0.979
549300NYKK9MWM7GGW15,202409,2520326,0,3,893.408,351.486
549300NYKK9MWM7GGW15,202409,2520327,0,3,46.326,13.236
549300NYKK9MWM7GGW15,202409,2520328,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520329,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520330,0,3,159.921,120.01
549300NYKK9MWM7GGW15,202409,2520331,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520332,0,3,7529.198,2668.488
549300NYKK9MWM7GGW15,202409,2520333,0,3,5421.129,1944.966
549300NYKK9MWM7GGW15,202409,2520334,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520335,0,3,5421.129,1944.966
549300NYKK9MWM7GGW15,202409,2520336,0,3,5237.696,1879.931
549300NYKK9MWM7GGW15,202409,2520337,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520338,0,3,-6.261,-0.048
549300NYKK9MWM7GGW15,202409,2520339,0,3,222.947,31.506
549300NYKK9MWM7GGW15,202409,2520340,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2520901,0,3,54688.86685,54688.86685
549300NYKK9MWM7GGW15,202409,2520902,0,3,54697.376094,54697.376094
549300NYKK9MWM7GGW15,202409,2520903,0,3,1157950.285136,1157950.285136
549300NYKK9MWM7GGW15,202409,2520904,0,3,1157944.645934,1157944.645934
549300NYKK9MWM7GGW15,202409,2520905,0,3,0.047229,0.047229
549300NYKK9MWM7GGW15,202409,2520906,0,3,0.047237,0.047237
549300NYKK9MWM7GGW15,202409,2521001,0,3,103713.426,103713.426
549300NYKK9MWM7GGW15,202409,2521002,0,3,78753.108,78753.108
549300NYKK9MWM7GGW15,202409,2521003,0,3,65515.873,65515.873
549300NYKK9MWM7GGW15,202409,2521004,0,3,4961.057,4961.057
549300NYKK9MWM7GGW15,202409,2521005,0,3,45577.481,45577.481
549300NYKK9MWM7GGW15,202409,2521006,0,3,739403.499,739403.499
549300NYKK9MWM7GGW15,202409,2521007,0,3,918.931,918.931
549300NYKK9MWM7GGW15,202409,2521008,0,3,-3604.984,-3604.984
549300NYKK9MWM7GGW15,202409,2521009,0,3,14231.333,14231.333
549300NYKK9MWM7GGW15,202409,2521010,0,3,1049469.724,1049469.724
549300NYKK9MWM7GGW15,202409,2521016,1,3,41879.355,41879.355
549300NYKK9MWM7GGW15,202409,2521016,2,3,188.761,188.761
549300NYKK9MWM7GGW15,202409,2521016,3,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521017,1,3,1130.831,1130.831
549300NYKK9MWM7GGW15,202409,2521017,2,3,28.355,28.355
549300NYKK9MWM7GGW15,202409,2521017,3,3,0.003,0.003
549300NYKK9MWM7GGW15,202409,2521018,1,3,47499.774,47499.774
549300NYKK9MWM7GGW15,202409,2521018,2,3,469.783,469.783
549300NYKK9MWM7GGW15,202409,2521018,3,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521019,1,3,630370.157,630370.157
549300NYKK9MWM7GGW15,202409,2521019,2,3,54114.582,54114.582
549300NYKK9MWM7GGW15,202409,2521019,3,3,12764.654,12764.654
549300NYKK9MWM7GGW15,202409,2521026,1,3,-6.411,-6.411
549300NYKK9MWM7GGW15,202409,2521026,2,3,-0.503,-0.503
549300NYKK9MWM7GGW15,202409,2521026,3,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521027,1,3,-1.19,-1.19
549300NYKK9MWM7GGW15,202409,2521027,2,3,-1.211,-1.211
549300NYKK9MWM7GGW15,202409,2521027,3,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521028,1,3,-16.525,-16.525
549300NYKK9MWM7GGW15,202409,2521028,2,3,-3.059,-3.059
549300NYKK9MWM7GGW15,202409,2521028,3,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521029,1,3,-385.974,-385.974
549300NYKK9MWM7GGW15,202409,2521029,2,3,-1087.779,-1087.779
549300NYKK9MWM7GGW15,202409,2521029,3,3,-4563.154,-4563.154
549300NYKK9MWM7GGW15,202409,2521201,0,3,39994.197,39994.197
549300NYKK9MWM7GGW15,202409,2521202,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521203,0,3,59980.933,59980.933
549300NYKK9MWM7GGW15,202409,2521204,0,3,884618.493,884618.493
549300NYKK9MWM7GGW15,202409,2521205,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521206,0,3,577.026,577.026
549300NYKK9MWM7GGW15,202409,2521207,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521208,0,3,1139.585,1139.585
549300NYKK9MWM7GGW15,202409,2521209,0,3,698.568,698.568
549300NYKK9MWM7GGW15,202409,2521210,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521211,0,3,10225.796,10225.796
549300NYKK9MWM7GGW15,202409,2521212,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521213,0,3,0.0,0.0
549300NYKK9MWM7GGW15,202409,2521214,0,3,997234.598,997234.598
549300NYKK9MWM7GGW15,202409,2521215,0,3,985170.649,985170.649
549300NYKK9MWM7GGW15,202409,2521216,0,3,52235.126,52235.126
549300NYKK9MWM7GGW15,202409,2521217,0,3,1049469.724,1049469.724
549300OLBL49CW8CT155,202409,2520101,0,3,3359.508,3359.508
549300OLBL49CW8CT155,202409,2520102,0,3,2514.092,2514.092
549300OLBL49CW8CT155,202409,2520103,0,3,214.428,214.428
549300OLBL49CW8CT155,202409,2520104,0,3,1150.244,1150.244
549300OLBL49CW8CT155,202409,2520105,0,3,33.583,33.583
549300OLBL49CW8CT155,202409,2520106,0,3,1710.134,1710.134
549300OLBL49CW8CT155,202409,2520107,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520108,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520109,0,3,-15.437,-15.437
549300OLBL49CW8CT155,202409,2520110,0,3,-293.421,-293.421
549300OLBL49CW8CT155,202409,2520111,0,3,-252.527,-252.527
549300OLBL49CW8CT155,202409,2520112,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520113,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520114,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520115,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520116,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520117,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520118,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520119,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520120,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520121,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520122,0,3,-31.2,-31.2
549300OLBL49CW8CT155,202409,2520123,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520124,0,3,7.957,7.957
549300OLBL49CW8CT155,202409,2520125,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520126,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520127,0,3,7.957,7.957
549300OLBL49CW8CT155,202409,2520128,0,3,355.901,355.901
549300OLBL49CW8CT155,202409,2520129,0,3,355.901,355.901
549300OLBL49CW8CT155,202409,2520130,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520131,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520132,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520133,0,3,2869.993,2869.993
549300OLBL49CW8CT155,202409,2520134,0,3,489.515,489.515
549300OLBL49CW8CT155,202409,2520135,0,3,489.515,489.515
549300OLBL49CW8CT155,202409,2520136,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520137,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520138,0,3,18809.436,18809.436
549300OLBL49CW8CT155,202409,2520139,0,3,3.959,3.959
549300OLBL49CW8CT155,202409,2520140,0,3,0.133661,0.133661
549300OLBL49CW8CT155,202409,2520141,0,3,0.152583,0.152583
549300OLBL49CW8CT155,202409,2520142,0,3,0.178608,0.178608
549300OLBL49CW8CT155,202409,2520143,0,3,2506.135,2506.135
549300OLBL49CW8CT155,202409,2520146,0,3,0.133266,0.133266
549300OLBL49CW8CT155,202409,2520147,0,3,7.957,7.957
549300OLBL49CW8CT155,202409,2520148,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520149,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520150,0,3,3.959,3.959
549300OLBL49CW8CT155,202409,2520151,0,3,-9.669,-9.669
549300OLBL49CW8CT155,202409,2520152,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520153,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520154,0,3,,
549300OLBL49CW8CT155,202409,2520155,0,3,,
549300OLBL49CW8CT155,202409,2520156,0,3,,
549300OLBL49CW8CT155,202409,2520157,0,3,,
549300OLBL49CW8CT155,202409,2520201,0,3,17189.038,17189.038
549300OLBL49CW8CT155,202409,2520202,0,3,17189.038,17189.038
549300OLBL49CW8CT155,202409,2520203,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520204,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520205,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520206,0,3,52.483,52.483
549300OLBL49CW8CT155,202409,2520207,0,3,13.396,13.396
549300OLBL49CW8CT155,202409,2520208,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520209,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520210,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520211,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520212,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520213,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520214,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520215,0,3,1554.518,1554.518
549300OLBL49CW8CT155,202409,2520216,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520217,0,3,1554.518,1554.518
549300OLBL49CW8CT155,202409,2520218,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520219,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520220,0,3,18809.435,18809.435
549300OLBL49CW8CT155,202409,2520301,0,3,937.242,313.988
549300OLBL49CW8CT155,202409,2520302,0,3,84.636,26.019
549300OLBL49CW8CT155,202409,2520303,0,3,836.368,281.954
549300OLBL49CW8CT155,202409,2520304,0,3,420.267,138.696
549300OLBL49CW8CT155,202409,2520305,0,3,278.105,98.225
549300OLBL49CW8CT155,202409,2520306,0,3,62.252,17.689
549300OLBL49CW8CT155,202409,2520307,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520308,0,3,7.547,0.314
549300OLBL49CW8CT155,202409,2520309,0,3,372.269,125.586
549300OLBL49CW8CT155,202409,2520310,0,3,-0.312,-1.583
549300OLBL49CW8CT155,202409,2520311,0,3,-2.334,8.631
549300OLBL49CW8CT155,202409,2520312,0,3,0.383,0.118
549300OLBL49CW8CT155,202409,2520313,0,3,0.76,-0.473
549300OLBL49CW8CT155,202409,2520314,0,3,-0.396,-0.21
549300OLBL49CW8CT155,202409,2520315,0,3,-19.54,2.439
549300OLBL49CW8CT155,202409,2520316,0,3,875.353,310.114
549300OLBL49CW8CT155,202409,2520317,0,3,415.749,136.085
549300OLBL49CW8CT155,202409,2520318,0,3,69.957,23.286
549300OLBL49CW8CT155,202409,2520319,0,3,19.366,6.259
549300OLBL49CW8CT155,202409,2520320,0,3,1.496,1.196
549300OLBL49CW8CT155,202409,2520321,0,3,17.871,5.063
549300OLBL49CW8CT155,202409,2520322,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520323,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520324,0,3,38.986,11.81
549300OLBL49CW8CT155,202409,2520325,0,3,-0.016,-0.019
549300OLBL49CW8CT155,202409,2520326,0,3,39.002,11.829
549300OLBL49CW8CT155,202409,2520327,0,3,3.482,1.892
549300OLBL49CW8CT155,202409,2520328,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520329,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520330,0,3,76.32,29.531
549300OLBL49CW8CT155,202409,2520331,0,3,-5.711,-4.857
549300OLBL49CW8CT155,202409,2520332,0,3,398.416,155.456
549300OLBL49CW8CT155,202409,2520333,0,3,252.303,100.218
549300OLBL49CW8CT155,202409,2520334,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520335,0,3,252.303,100.218
549300OLBL49CW8CT155,202409,2520336,0,3,252.303,100.218
549300OLBL49CW8CT155,202409,2520337,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520338,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520339,0,3,0.006,0.0
549300OLBL49CW8CT155,202409,2520340,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2520901,0,3,2869.993,2869.993
549300OLBL49CW8CT155,202409,2520902,0,3,2862.036,2862.036
549300OLBL49CW8CT155,202409,2520903,0,3,45751.598,45751.598
549300OLBL49CW8CT155,202409,2520904,0,3,45743.641,45743.641
549300OLBL49CW8CT155,202409,2520905,0,3,0.06273,0.06273
549300OLBL49CW8CT155,202409,2520906,0,3,0.062567,0.062567
549300OLBL49CW8CT155,202409,2521001,0,3,1799.56,1799.56
549300OLBL49CW8CT155,202409,2521002,0,3,21.49,21.49
549300OLBL49CW8CT155,202409,2521003,0,3,13.506,13.506
549300OLBL49CW8CT155,202409,2521004,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521005,0,3,927.228,927.228
549300OLBL49CW8CT155,202409,2521006,0,3,39442.093,39442.093
549300OLBL49CW8CT155,202409,2521007,0,3,145.507,145.507
549300OLBL49CW8CT155,202409,2521008,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521009,0,3,2971.262,2971.262
549300OLBL49CW8CT155,202409,2521010,0,3,45320.645,45320.645
549300OLBL49CW8CT155,202409,2521016,1,3,792.786,792.786
549300OLBL49CW8CT155,202409,2521016,2,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521016,3,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521017,1,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521017,2,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521017,3,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521018,1,3,9728.501,9728.501
549300OLBL49CW8CT155,202409,2521018,2,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521018,3,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521019,1,3,28316.856,28316.856
549300OLBL49CW8CT155,202409,2521019,2,3,1338.85,1338.85
549300OLBL49CW8CT155,202409,2521019,3,3,485.685,485.685
549300OLBL49CW8CT155,202409,2521026,1,3,-0.345,-0.345
549300OLBL49CW8CT155,202409,2521026,2,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521026,3,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521027,1,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521027,2,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521027,3,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521028,1,3,-0.037,-0.037
549300OLBL49CW8CT155,202409,2521028,2,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521028,3,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521029,1,3,-77.432,-77.432
549300OLBL49CW8CT155,202409,2521029,2,3,-86.833,-86.833
549300OLBL49CW8CT155,202409,2521029,3,3,-263.496,-263.496
549300OLBL49CW8CT155,202409,2521201,0,3,10.109,10.109
549300OLBL49CW8CT155,202409,2521202,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521203,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521204,0,3,41003.978,41003.978
549300OLBL49CW8CT155,202409,2521205,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521206,0,3,372.056,372.056
549300OLBL49CW8CT155,202409,2521207,0,3,-47.86,-47.86
549300OLBL49CW8CT155,202409,2521208,0,3,194.402,194.402
549300OLBL49CW8CT155,202409,2521209,0,3,134.261,134.261
549300OLBL49CW8CT155,202409,2521210,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521211,0,3,155.221,155.221
549300OLBL49CW8CT155,202409,2521212,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521213,0,3,0.0,0.0
549300OLBL49CW8CT155,202409,2521214,0,3,41822.168,41822.168
549300OLBL49CW8CT155,202409,2521215,0,3,41386.143,41386.143
549300OLBL49CW8CT155,202409,2521216,0,3,3498.477,3498.477
549300OLBL49CW8CT155,202409,2521217,0,3,45320.645,45320.645
549300Q3OIWRHQUQM052,202409,2520101,0,3,3122.170963,3122.170963
549300Q3OIWRHQUQM052,202409,2520102,0,3,2324.728462,2324.728462
549300Q3OIWRHQUQM052,202409,2520103,0,3,761.716938,761.716938
549300Q3OIWRHQUQM052,202409,2520104,0,3,1832.509391,1832.509391
549300Q3OIWRHQUQM052,202409,2520105,0,3,-48.921989,-48.921989
549300Q3OIWRHQUQM052,202409,2520106,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520107,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520108,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520109,0,3,-7.733682,-7.733682
549300Q3OIWRHQUQM052,202409,2520110,0,3,-101.85279,-101.85279
549300Q3OIWRHQUQM052,202409,2520111,0,3,-0.269887,-0.269887
549300Q3OIWRHQUQM052,202409,2520112,0,3,-56.281223,-56.281223
549300Q3OIWRHQUQM052,202409,2520113,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520114,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520115,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520116,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520117,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520118,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520119,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520120,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520121,0,3,-34.237585,-34.237585
549300Q3OIWRHQUQM052,202409,2520122,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520123,0,3,-19.808921,-19.808921
549300Q3OIWRHQUQM052,202409,2520124,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520125,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520126,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520127,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520128,0,3,367.664537,367.664537
549300Q3OIWRHQUQM052,202409,2520129,0,3,371.776037,371.776037
549300Q3OIWRHQUQM052,202409,2520130,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520131,0,3,-4.111501,-4.111501
549300Q3OIWRHQUQM052,202409,2520132,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520133,0,3,2692.392998,2692.392998
549300Q3OIWRHQUQM052,202409,2520134,0,3,429.777965,429.777965
549300Q3OIWRHQUQM052,202409,2520135,0,3,449.056106,449.056106
549300Q3OIWRHQUQM052,202409,2520136,0,3,-19.278141,-19.278141
549300Q3OIWRHQUQM052,202409,2520137,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520138,0,3,13095.918919,13095.918919
549300Q3OIWRHQUQM052,202409,2520139,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520140,0,3,0.177515,0.177515
549300Q3OIWRHQUQM052,202409,2520141,0,3,0.20559,0.20559
549300Q3OIWRHQUQM052,202409,2520142,0,3,0.238408,0.238408
549300Q3OIWRHQUQM052,202409,2520143,0,3,2324.728462,2324.728462
549300Q3OIWRHQUQM052,202409,2520146,0,3,0.177515,0.177515
549300Q3OIWRHQUQM052,202409,2520147,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520148,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520149,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520150,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520151,0,3,-0.391789,-0.391789
549300Q3OIWRHQUQM052,202409,2520152,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520153,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520154,0,3,,
549300Q3OIWRHQUQM052,202409,2520155,0,3,,
549300Q3OIWRHQUQM052,202409,2520156,0,3,,
549300Q3OIWRHQUQM052,202409,2520157,0,3,,
549300Q3OIWRHQUQM052,202409,2520201,0,3,11610.963207,11610.963207
549300Q3OIWRHQUQM052,202409,2520202,0,3,3226.634367,3226.634367
549300Q3OIWRHQUQM052,202409,2520203,0,3,0.12911,0.12911
549300Q3OIWRHQUQM052,202409,2520204,0,3,8384.199731,8384.199731
549300Q3OIWRHQUQM052,202409,2520205,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520206,0,3,148.076285,148.076285
549300Q3OIWRHQUQM052,202409,2520207,0,3,102.498986,102.498986
549300Q3OIWRHQUQM052,202409,2520208,0,3,0.57828,0.57828
549300Q3OIWRHQUQM052,202409,2520209,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520210,0,3,9.824601,9.824601
549300Q3OIWRHQUQM052,202409,2520211,0,3,9.824601,9.824601
549300Q3OIWRHQUQM052,202409,2520212,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520213,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520214,0,3,0.0,0.0
549300Q3OIWRHQUQM052,202409,2520215,0,3,1136.477526,1136.477526
549300Q3OIWRHQUQM052,202409,2520216,0,3,171.301296,171.301296
549300Q3OIWRHQUQM052,202409,2520217,0,3,965.176229,965.176229
